country,state,date,total_deaths,deaths_change,total_confirmed,confirmed_change,total_recovered,recovered_change
Romania,0,2020-06-30,1651,17.0,26970,388.0,19050,138.0
Russia,0,2020-06-30,9306,154.0,646929,6683.0,411973,9195.0
Rwanda,0,2020-06-30,2,0.0,1025,24.0,447,4.0
Saint Kitts and Nevis,0,2020-06-30,0,0.0,15,0.0,15,0.0
Saint Lucia,0,2020-06-30,0,0.0,19,0.0,19,0.0
Saint Vincent and the Grenadines,0,2020-06-30,0,0.0,29,0.0,29,0.0
San Marino,0,2020-06-30,42,0.0,698,0.0,656,0.0
Sao Tome and Principe,0,2020-06-30,13,0.0,714,1.0,236,1.0
Saudi Arabia,0,2020-06-30,1649,50.0,190823,4387.0,130766,3648.0
Senegal,0,2020-06-30,112,4.0,6793,95.0,4431,90.0
Serbia,0,2020-06-30,277,3.0,14564,276.0,12662,81.0
Seychelles,0,2020-06-30,0,0.0,81,4.0,11,0.0
Sierra Leone,0,2020-06-30,60,0.0,1462,12.0,974,13.0
Singapore,0,2020-06-30,26,0.0,43907,246.0,38500,515.0
Slovakia,0,2020-06-30,28,0.0,1667,2.0,1464,0.0
Slovenia,0,2020-06-30,111,0.0,1600,15.0,1384,0.0
Somalia,0,2020-06-30,90,0.0,2924,20.0,910,0.0
South Africa,0,2020-06-30,2657,128.0,151209,6945.0,73543,2929.0
South Sudan,0,2020-06-30,38,2.0,2007,18.0,279,33.0
Spain,0,2020-06-30,28355,9.0,249271,301.0,150376,0.0
Sri Lanka,0,2020-06-30,11,0.0,2047,8.0,1711,33.0
Sudan,0,2020-06-30,572,0.0,9257,0.0,4014,0.0
Suriname,0,2020-06-30,13,0.0,515,14.0,227,10.0
Sweden,0,2020-06-30,5333,23.0,68451,784.0,0,0.0
Switzerland,0,2020-06-30,1963,1.0,31714,62.0,29200,100.0
Syria,0,2020-06-30,9,0.0,279,10.0,105,3.0
Taiwan*,0,2020-06-30,7,0.0,447,0.0,437,2.0
Tajikistan,0,2020-06-30,52,0.0,5900,0.0,4506,0.0
Tanzania,0,2020-06-30,21,0.0,509,0.0,183,0.0
Thailand,0,2020-06-30,58,0.0,3171,2.0,3056,3.0
Timor-Leste,0,2020-06-30,0,0.0,24,0.0,24,0.0
Togo,0,2020-06-30,14,0.0,650,7.0,402,1.0
Trinidad and Tobago,0,2020-06-30,8,0.0,130,4.0,113,4.0
Tunisia,0,2020-06-30,50,0.0,1174,2.0,1031,2.0
Turkey,0,2020-06-30,5131,16.0,199906,1293.0,173111,1302.0
US,0,2020-06-30,127685,735.0,2636414,45746.0,720631,15428.0
Uganda,0,2020-06-30,0,0.0,889,19.0,819,11.0
Ukraine,0,2020-06-30,1173,12.0,45254,716.0,19792,113.0
United Arab Emirates,0,2020-06-30,315,1.0,48667,421.0,37566,490.0
United Kingdom,0,2020-06-30,43815,156.0,285216,404.0,1370,2.0
Uruguay,0,2020-06-30,27,0.0,936,4.0,824,2.0
Uzbekistan,0,2020-06-30,26,3.0,8503,281.0,5682,186.0
Venezuela,0,2020-06-30,51,3.0,5832,302.0,1649,0.0
Vietnam,0,2020-06-30,0,0.0,355,0.0,335,0.0
West Bank and Gaza,0,2020-06-30,8,3.0,2428,243.0,451,4.0
Western Sahara,0,2020-06-30,1,0.0,10,0.0,8,0.0
Yemen,0,2020-06-30,312,8.0,1158,30.0,488,56.0
Zambia,0,2020-06-30,24,2.0,1594,26.0,1329,18.0
Zimbabwe,0,2020-06-30,7,0.0,591,17.0,162,10.0
Australia,Australian Capital Territory,2020-07-01,3,0.0,108,0.0,105,0.0
Australia,New South Wales,2020-07-01,49,0.0,3211,8.0,2787,0.0
Australia,Northern Territory,2020-07-01,0,0.0,30,1.0,29,0.0
Australia,Queensland,2020-07-01,6,0.0,1067,0.0,1054,0.0
Australia,South Australia,2020-07-01,4,0.0,443,0.0,436,0.0
Australia,Tasmania,2020-07-01,13,0.0,228,0.0,215,0.0
Australia,Victoria,2020-07-01,20,0.0,2303,72.0,1866,50.0
Australia,Western Australia,2020-07-01,9,0.0,611,0.0,598,0.0
China,Anhui,2020-07-01,6,0.0,991,0.0,985,0.0
China,Beijing,2020-07-01,9,0.0,923,1.0,589,2.0
China,Chongqing,2020-07-01,6,0.0,582,0.0,573,0.0
China,Fujian,2020-07-01,1,0.0,363,0.0,359,0.0
China,Gansu,2020-07-01,2,0.0,164,0.0,149,3.0
China,Guangdong,2020-07-01,8,0.0,1642,1.0,1627,0.0
China,Guangxi,2020-07-01,2,0.0,254,0.0,252,0.0
China,Guizhou,2020-07-01,2,0.0,147,0.0,145,0.0
China,Hainan,2020-07-01,6,0.0,171,0.0,165,0.0
China,Hebei,2020-07-01,6,0.0,349,0.0,334,0.0
China,Heilongjiang,2020-07-01,13,0.0,947,0.0,934,0.0
China,Henan,2020-07-01,22,0.0,1276,0.0,1254,0.0
China,Hong Kong,2020-07-01,7,0.0,1233,28.0,1117,10.0
China,Hubei,2020-07-01,4512,0.0,68135,0.0,63623,0.0
China,Hunan,2020-07-01,4,0.0,1019,0.0,1015,0.0
China,Inner Mongolia,2020-07-01,1,0.0,238,0.0,237,0.0
China,Jiangsu,2020-07-01,0,0.0,654,0.0,654,0.0
China,Jiangxi,2020-07-01,1,0.0,932,0.0,931,0.0
China,Jilin,2020-07-01,2,0.0,155,0.0,153,0.0
China,Liaoning,2020-07-01,2,0.0,155,0.0,148,0.0
China,Macau,2020-07-01,0,0.0,46,0.0,45,0.0
China,Ningxia,2020-07-01,0,0.0,75,0.0,75,0.0
China,Qinghai,2020-07-01,0,0.0,18,0.0,18,0.0
China,Shaanxi,2020-07-01,3,0.0,320,0.0,310,1.0
China,Shandong,2020-07-01,7,0.0,792,0.0,785,0.0
China,Shanghai,2020-07-01,7,0.0,713,1.0,677,2.0
China,Shanxi,2020-07-01,0,0.0,198,0.0,198,0.0
China,Sichuan,2020-07-01,3,0.0,595,0.0,580,0.0
China,Tianjin,2020-07-01,3,0.0,198,0.0,194,0.0
China,Tibet,2020-07-01,0,0.0,1,0.0,1,0.0
China,Xinjiang,2020-07-01,3,0.0,76,0.0,73,0.0
China,Yunnan,2020-07-01,2,0.0,185,0.0,183,0.0
China,Zhejiang,2020-07-01,1,0.0,1269,0.0,1267,0.0
Afghanistan,0,2020-07-01,774,28.0,31836,319.0,15651,1520.0
Albania,0,2020-07-01,65,3.0,2580,45.0,1516,57.0
Algeria,0,2020-07-01,920,8.0,14272,365.0,10040,143.0
Andorra,0,2020-07-01,52,0.0,855,0.0,799,0.0
Angola,0,2020-07-01,15,2.0,291,7.0,97,4.0
Antigua and Barbuda,0,2020-07-01,3,0.0,69,0.0,22,0.0
Argentina,0,2020-07-01,1351,44.0,67197,2667.0,23040,1012.0
Armenia,0,2020-07-01,453,10.0,26065,523.0,14563,515.0
Austria,0,2020-07-01,705,0.0,17873,107.0,16491,13.0
Azerbaijan,0,2020-07-01,220,7.0,18112,588.0,10061,346.0
Bahamas,0,2020-07-01,11,0.0,104,0.0,89,2.0
Bahrain,0,2020-07-01,92,5.0,27414,656.0,21948,617.0
Bangladesh,0,2020-07-01,1888,41.0,149258,3775.0,62108,2484.0
Barbados,0,2020-07-01,7,0.0,97,0.0,90,0.0
Belarus,0,2020-07-01,398,6.0,62424,306.0,47553,1499.0
Belgium,0,2020-07-01,9754,7.0,61509,82.0,17021,37.0
Belize,0,2020-07-01,2,0.0,28,4.0,18,0.0
Benin,0,2020-07-01,21,0.0,1199,0.0,333,0.0
Bhutan,0,2020-07-01,0,0.0,77,0.0,50,2.0
Bolivia,0,2020-07-01,1201,78.0,34227,1008.0,9764,424.0
Bosnia and Herzegovina,0,2020-07-01,188,2.0,4606,153.0,2432,30.0
Botswana,0,2020-07-01,1,0.0,227,0.0,28,0.0
Brazil,0,2020-07-01,60632,1038.0,1448753,46712.0,817642,29324.0
Brunei,0,2020-07-01,3,0.0,141,0.0,138,0.0
Bulgaria,0,2020-07-01,232,2.0,5154,165.0,2722,46.0
Burkina Faso,0,2020-07-01,53,0.0,962,0.0,838,0.0
Burma,0,2020-07-01,6,0.0,303,4.0,222,0.0
Burundi,0,2020-07-01,1,0.0,170,0.0,115,0.0
Cabo Verde,0,2020-07-01,15,0.0,1267,40.0,629,0.0
Cambodia,0,2020-07-01,0,0.0,141,0.0,131,1.0
Cameroon,0,2020-07-01,313,0.0,12592,0.0,10100,0.0
Central African Republic,0,2020-07-01,47,0.0,3745,0.0,787,0.0
Chad,0,2020-07-01,74,0.0,866,0.0,785,4.0
Chile,0,2020-07-01,5753,65.0,282043,2650.0,245443,4214.0
Colombia,0,2020-07-01,3470,136.0,102009,4163.0,42143,2122.0
Comoros,0,2020-07-01,7,0.0,303,0.0,200,0.0
Congo (Brazzaville),0,2020-07-01,41,4.0,1382,295.0,486,30.0
Congo (Kinshasa),0,2020-07-01,175,5.0,7122,83.0,1785,359.0
Costa Rica,0,2020-07-01,17,1.0,3753,294.0,1516,80.0
Cote d'Ivoire,0,2020-07-01,68,0.0,9702,203.0,4381,108.0
Croatia,0,2020-07-01,108,1.0,2831,54.0,2155,0.0
Cuba,0,2020-07-01,86,0.0,2348,7.0,2218,4.0
Cyprus,0,2020-07-01,19,0.0,999,1.0,833,0.0
Czechia,0,2020-07-01,349,0.0,12046,92.0,7797,26.0
Denmark,0,2020-07-01,606,1.0,12994,26.0,11893,44.0
Diamond Princess,0,2020-07-01,13,0.0,712,0.0,651,0.0
Djibouti,0,2020-07-01,55,1.0,4704,22.0,4550,26.0
Dominica,0,2020-07-01,0,0.0,18,0.0,18,0.0
Dominican Republic,0,2020-07-01,754,7.0,33387,819.0,17904,324.0
Ecuador,0,2020-07-01,4576,49.0,58257,1825.0,27887,293.0
Egypt,0,2020-07-01,3034,81.0,69814,1503.0,18881,421.0
El Salvador,0,2020-07-01,182,8.0,6736,298.0,3964,194.0
Equatorial Guinea,0,2020-07-01,32,0.0,2001,0.0,515,0.0
Eritrea,0,2020-07-01,0,0.0,203,0.0,56,3.0
Estonia,0,2020-07-01,69,0.0,1989,0.0,1836,7.0
Eswatini,0,2020-07-01,11,0.0,840,28.0,418,10.0
Ethiopia,0,2020-07-01,103,0.0,5846,0.0,2430,0.0
Fiji,0,2020-07-01,0,0.0,18,0.0,18,0.0
Finland,0,2020-07-01,328,0.0,7236,22.0,6700,100.0
France,0,2020-07-01,29864,18.0,202981,918.0,76674,275.0
Gabon,0,2020-07-01,42,0.0,5513,119.0,2508,88.0
Gambia,0,2020-07-01,2,0.0,49,0.0,27,0.0
Georgia,0,2020-07-01,15,0.0,931,3.0,794,0.0
Germany,0,2020-07-01,8995,5.0,195893,475.0,179100,1000.0
Ghana,0,2020-07-01,117,5.0,18134,393.0,13550,282.0
Greece,0,2020-07-01,192,0.0,3432,23.0,1374,0.0
Grenada,0,2020-07-01,0,0.0,23,0.0,23,0.0
Guatemala,0,2020-07-01,817,44.0,19011,915.0,3231,37.0
Guinea,0,2020-07-01,33,0.0,5404,13.0,4346,20.0
Guinea-Bissau,0,2020-07-01,24,0.0,1654,0.0,317,0.0
Guyana,0,2020-07-01,13,1.0,248,3.0,116,2.0
Haiti,0,2020-07-01,107,2.0,6040,65.0,1032,101.0
Holy See,0,2020-07-01,0,0.0,12,0.0,12,0.0
Honduras,0,2020-07-01,542,45.0,20262,704.0,2123,63.0
Hungary,0,2020-07-01,586,1.0,4157,2.0,2714,22.0
Iceland,0,2020-07-01,10,0.0,1825,1.0,1797,-3.0
India,0,2020-07-01,17834,434.0,604641,19160.0,359860,11948.0
Indonesia,0,2020-07-01,2934,58.0,57770,1385.0,25595,789.0
Iran,0,2020-07-01,10958,141.0,230211,2549.0,191487,2729.0
Iraq,0,2020-07-01,2050,107.0,51524,2415.0,26267,1507.0
Ireland,0,2020-07-01,1738,2.0,25477,4.0,23364,0.0
Israel,0,2020-07-01,322,2.0,26257,1013.0,17452,111.0
Italy,0,2020-07-01,34788,21.0,240760,182.0,190717,469.0
Jamaica,0,2020-07-01,10,0.0,707,5.0,555,2.0
Japan,0,2020-07-01,976,4.0,18838,223.0,16563,105.0
Jordan,0,2020-07-01,9,0.0,1133,1.0,886,4.0
Kazakhstan,0,2020-07-01,188,0.0,41065,18757.0,14059,501.0
Kenya,0,2020-07-01,149,1.0,6673,307.0,2089,50.0
"Korea, South",0,2020-07-01,282,0.0,12904,54.0,11684,71.0
Kosovo,0,2020-07-01,51,2.0,2878,79.0,1577,71.0
Kuwait,0,2020-07-01,358,4.0,46940,745.0,37715,685.0
Kyrgyzstan,0,2020-07-01,66,5.0,6261,755.0,2530,87.0
Laos,0,2020-07-01,0,0.0,19,0.0,19,0.0
Latvia,0,2020-07-01,30,0.0,1121,3.0,974,0.0
Lebanon,0,2020-07-01,34,0.0,1788,10.0,1223,40.0
Lesotho,0,2020-07-01,0,0.0,35,8.0,11,7.0
Liberia,0,2020-07-01,37,1.0,804,24.0,335,11.0
Libya,0,2020-07-01,25,1.0,874,50.0,223,14.0
Liechtenstein,0,2020-07-01,1,0.0,82,0.0,81,0.0
Lithuania,0,2020-07-01,78,0.0,1818,1.0,1524,9.0
Luxembourg,0,2020-07-01,110,0.0,4345,46.0,4003,5.0
MS Zaandam,0,2020-07-01,2,0.0,9,0.0,0,0.0
Madagascar,0,2020-07-01,22,2.0,2303,89.0,1006,12.0
Malawi,0,2020-07-01,16,2.0,1265,41.0,260,0.0
Malaysia,0,2020-07-01,121,0.0,8640,1.0,8375,21.0
Maldives,0,2020-07-01,9,0.0,2382,21.0,1954,10.0
Mali,0,2020-07-01,116,0.0,2202,21.0,1483,9.0
Malta,0,2020-07-01,9,0.0,671,1.0,647,7.0
Mauritania,0,2020-07-01,129,0.0,4472,109.0,1677,55.0
Mauritius,0,2020-07-01,10,0.0,341,0.0,326,0.0
Mexico,0,2020-07-01,28510,741.0,231770,5681.0,178526,3988.0
Moldova,0,2020-07-01,549,4.0,16898,285.0,9594,212.0
Monaco,0,2020-07-01,4,0.0,103,0.0,95,0.0
Mongolia,0,2020-07-01,0,0.0,220,0.0,177,1.0
Montenegro,0,2020-07-01,12,0.0,576,28.0,315,0.0
Morocco,0,2020-07-01,228,0.0,12636,103.0,9026,106.0
Mozambique,0,2020-07-01,6,0.0,903,14.0,248,16.0
Namibia,0,2020-07-01,0,0.0,285,80.0,24,0.0
Nepal,0,2020-07-01,30,1.0,14046,482.0,4656,1462.0
Netherlands,0,2020-07-01,6134,2.0,50545,62.0,186,0.0
New Zealand,0,2020-07-01,22,0.0,1530,2.0,1490,6.0
Nicaragua,0,2020-07-01,83,0.0,2519,0.0,1238,0.0
Niger,0,2020-07-01,67,0.0,1075,0.0,943,0.0
Nigeria,0,2020-07-01,603,13.0,26484,790.0,10152,406.0
North Macedonia,0,2020-07-01,306,4.0,6454,120.0,2598,123.0
Norway,0,2020-07-01,251,1.0,8896,17.0,8138,0.0
Oman,0,2020-07-01,185,9.0,41194,1124.0,24162,737.0
Pakistan,0,2020-07-01,4473,78.0,217809,4339.0,104694,3892.0
Panama,0,2020-07-01,645,14.0,34463,913.0,15945,200.0
Papua New Guinea,0,2020-07-01,0,0.0,11,0.0,8,0.0
Paraguay,0,2020-07-01,19,2.0,2260,39.0,1102,13.0
Peru,0,2020-07-01,9860,183.0,288477,3264.0,178245,3710.0
Philippines,0,2020-07-01,1270,4.0,38511,997.0,10438,205.0
Poland,0,2020-07-01,1477,14.0,34775,382.0,21791,510.0
Portugal,0,2020-07-01,1579,3.0,42454,313.0,27798,293.0
Qatar,0,2020-07-01,115,2.0,97003,915.0,83965,2401.0
Romania,0,2020-07-01,1667,16.0,27296,326.0,19314,264.0
Russia,0,2020-07-01,9521,215.0,653479,6550.0,422235,10262.0
Rwanda,0,2020-07-01,3,1.0,1042,17.0,480,33.0
Saint Kitts and Nevis,0,2020-07-01,0,0.0,15,0.0,15,0.0
Saint Lucia,0,2020-07-01,0,0.0,19,0.0,19,0.0
Saint Vincent and the Grenadines,0,2020-07-01,0,0.0,29,0.0,29,0.0
San Marino,0,2020-07-01,42,0.0,698,0.0,656,0.0
Sao Tome and Principe,0,2020-07-01,13,0.0,715,1.0,252,16.0
Saudi Arabia,0,2020-07-01,1698,49.0,194225,3402.0,132760,1994.0
Senegal,0,2020-07-01,116,4.0,6925,132.0,4545,114.0
Serbia,0,2020-07-01,281,4.0,14836,272.0,12772,110.0
Seychelles,0,2020-07-01,0,0.0,81,0.0,11,0.0
Sierra Leone,0,2020-07-01,60,0.0,1498,36.0,999,25.0
Singapore,0,2020-07-01,26,0.0,44122,215.0,39011,511.0
Slovakia,0,2020-07-01,28,0.0,1687,20.0,1466,2.0
Slovenia,0,2020-07-01,111,0.0,1613,13.0,1384,0.0
Somalia,0,2020-07-01,90,0.0,2924,0.0,932,22.0
South Africa,0,2020-07-01,2749,92.0,159333,8124.0,76025,2482.0
South Sudan,0,2020-07-01,38,0.0,2021,14.0,333,54.0
Spain,0,2020-07-01,28364,9.0,249659,388.0,150376,0.0
Sri Lanka,0,2020-07-01,11,0.0,2054,7.0,1748,37.0
Sudan,0,2020-07-01,602,30.0,9573,316.0,4606,592.0
Suriname,0,2020-07-01,13,0.0,535,20.0,242,15.0
Sweden,0,2020-07-01,5370,37.0,69692,1241.0,0,0.0
Switzerland,0,2020-07-01,1965,2.0,31851,137.0,29200,0.0
Syria,0,2020-07-01,9,0.0,293,14.0,110,5.0
Taiwan*,0,2020-07-01,7,0.0,447,0.0,438,1.0
Tajikistan,0,2020-07-01,52,0.0,6005,105.0,4627,121.0
Tanzania,0,2020-07-01,21,0.0,509,0.0,183,0.0
Thailand,0,2020-07-01,58,0.0,3173,2.0,3059,3.0
Timor-Leste,0,2020-07-01,0,0.0,24,0.0,24,0.0
Togo,0,2020-07-01,14,0.0,661,11.0,414,12.0
Trinidad and Tobago,0,2020-07-01,8,0.0,130,0.0,115,2.0
Tunisia,0,2020-07-01,50,0.0,1175,1.0,1038,7.0
Turkey,0,2020-07-01,5150,19.0,201098,1192.0,175422,2311.0
US,0,2020-07-01,128372,687.0,2687588,51174.0,729994,9363.0
Uganda,0,2020-07-01,0,0.0,893,4.0,837,18.0
Ukraine,0,2020-07-01,1188,15.0,45924,670.0,20244,452.0
United Arab Emirates,0,2020-07-01,316,1.0,49069,402.0,38160,594.0
United Kingdom,0,2020-07-01,43991,176.0,285279,63.0,1372,2.0
Uruguay,0,2020-07-01,28,1.0,943,7.0,825,1.0
Uzbekistan,0,2020-07-01,26,0.0,8781,278.0,5847,165.0
Venezuela,0,2020-07-01,54,3.0,6062,230.0,1649,0.0
Vietnam,0,2020-07-01,0,0.0,355,0.0,336,1.0
West Bank and Gaza,0,2020-07-01,8,0.0,2758,330.0,460,9.0
Western Sahara,0,2020-07-01,1,0.0,10,0.0,8,0.0
Yemen,0,2020-07-01,318,6.0,1190,32.0,504,16.0
Zambia,0,2020-07-01,30,6.0,1632,38.0,1348,19.0
Zimbabwe,0,2020-07-01,7,0.0,605,14.0,166,4.0
Australia,Australian Capital Territory,2020-07-02,3,0.0,108,0.0,105,0.0
Australia,New South Wales,2020-07-02,49,0.0,3211,0.0,2789,2.0
Australia,Northern Territory,2020-07-02,0,0.0,30,0.0,29,0.0
Australia,Queensland,2020-07-02,6,0.0,1067,0.0,1054,0.0
Australia,South Australia,2020-07-02,4,0.0,443,0.0,436,0.0
Australia,Tasmania,2020-07-02,13,0.0,228,0.0,215,0.0
Australia,Victoria,2020-07-02,20,0.0,2368,65.0,1904,38.0
Australia,Western Australia,2020-07-02,9,0.0,611,0.0,598,0.0
China,Anhui,2020-07-02,6,0.0,991,0.0,985,0.0
China,Beijing,2020-07-02,9,0.0,925,2.0,592,3.0
China,Chongqing,2020-07-02,6,0.0,582,0.0,574,1.0
China,Fujian,2020-07-02,1,0.0,363,0.0,359,0.0
China,Gansu,2020-07-02,2,0.0,164,0.0,153,4.0
China,Guangdong,2020-07-02,8,0.0,1642,0.0,1629,2.0
China,Guangxi,2020-07-02,2,0.0,254,0.0,252,0.0
China,Guizhou,2020-07-02,2,0.0,147,0.0,145,0.0
China,Hainan,2020-07-02,6,0.0,171,0.0,165,0.0
China,Hebei,2020-07-02,6,0.0,349,0.0,334,0.0
China,Heilongjiang,2020-07-02,13,0.0,947,0.0,934,0.0
China,Henan,2020-07-02,22,0.0,1276,0.0,1254,0.0
China,Hong Kong,2020-07-02,7,0.0,1242,9.0,1120,3.0
China,Hubei,2020-07-02,4512,0.0,68135,0.0,63623,0.0
China,Hunan,2020-07-02,4,0.0,1019,0.0,1015,0.0
China,Inner Mongolia,2020-07-02,1,0.0,238,0.0,237,0.0
China,Jiangsu,2020-07-02,0,0.0,654,0.0,654,0.0
China,Jiangxi,2020-07-02,1,0.0,932,0.0,931,0.0
China,Jilin,2020-07-02,2,0.0,155,0.0,153,0.0
China,Liaoning,2020-07-02,2,0.0,156,1.0,148,0.0
China,Macau,2020-07-02,0,0.0,46,0.0,45,0.0
China,Ningxia,2020-07-02,0,0.0,75,0.0,75,0.0
China,Qinghai,2020-07-02,0,0.0,18,0.0,18,0.0
China,Shaanxi,2020-07-02,3,0.0,320,0.0,310,0.0
China,Shandong,2020-07-02,7,0.0,792,0.0,785,0.0
China,Shanghai,2020-07-02,7,0.0,714,1.0,678,1.0
China,Shanxi,2020-07-02,0,0.0,198,0.0,198,0.0
China,Sichuan,2020-07-02,3,0.0,595,0.0,581,1.0
China,Tianjin,2020-07-02,3,0.0,198,0.0,194,0.0
China,Tibet,2020-07-02,0,0.0,1,0.0,1,0.0
China,Xinjiang,2020-07-02,3,0.0,76,0.0,73,0.0
China,Yunnan,2020-07-02,2,0.0,186,1.0,183,0.0
China,Zhejiang,2020-07-02,1,0.0,1269,0.0,1267,0.0
Afghanistan,0,2020-07-02,807,33.0,32022,186.0,16041,390.0
Albania,0,2020-07-02,69,4.0,2662,82.0,1559,43.0
Algeria,0,2020-07-02,928,8.0,14657,385.0,10342,302.0
Andorra,0,2020-07-02,52,0.0,855,0.0,800,1.0
Angola,0,2020-07-02,17,2.0,315,24.0,97,0.0
Antigua and Barbuda,0,2020-07-02,3,0.0,69,0.0,23,1.0
Argentina,0,2020-07-02,1385,34.0,69941,2744.0,24186,1146.0
Armenia,0,2020-07-02,459,6.0,26658,593.0,15036,473.0
Austria,0,2020-07-02,705,0.0,17941,68.0,16514,23.0
Azerbaijan,0,2020-07-02,228,8.0,18684,572.0,10425,364.0
Bahamas,0,2020-07-02,11,0.0,104,0.0,89,0.0
Bahrain,0,2020-07-02,94,2.0,27837,423.0,22583,635.0
Bangladesh,0,2020-07-02,1926,38.0,153277,4019.0,66442,4334.0
Barbados,0,2020-07-02,7,0.0,97,0.0,90,0.0
Belarus,0,2020-07-02,405,7.0,62698,274.0,48738,1185.0
Belgium,0,2020-07-02,9761,7.0,61598,89.0,17044,23.0
Belize,0,2020-07-02,2,0.0,28,0.0,18,0.0
Benin,0,2020-07-02,21,0.0,1199,0.0,333,0.0
Bhutan,0,2020-07-02,0,0.0,77,0.0,50,0.0
Bolivia,0,2020-07-02,1271,70.0,35528,1301.0,10358,594.0
Bosnia and Herzegovina,0,2020-07-02,189,1.0,4788,182.0,2515,83.0
Botswana,0,2020-07-02,1,0.0,227,0.0,28,0.0
Brazil,0,2020-07-02,61884,1252.0,1496858,48105.0,957692,140050.0
Brunei,0,2020-07-02,3,0.0,141,0.0,138,0.0
Bulgaria,0,2020-07-02,232,0.0,5315,161.0,2802,80.0
Burkina Faso,0,2020-07-02,53,0.0,967,5.0,846,8.0
Burma,0,2020-07-02,6,0.0,304,1.0,223,1.0
Burundi,0,2020-07-02,1,0.0,170,0.0,115,0.0
Cabo Verde,0,2020-07-02,15,0.0,1301,34.0,629,0.0
Cambodia,0,2020-07-02,0,0.0,141,0.0,131,0.0
Cameroon,0,2020-07-02,313,0.0,12592,0.0,10100,0.0
Central African Republic,0,2020-07-02,47,0.0,3788,43.0,810,23.0
Chad,0,2020-07-02,74,0.0,868,2.0,785,0.0
Chile,0,2020-07-02,5920,167.0,284541,2498.0,249247,3804.0
Colombia,0,2020-07-02,3641,171.0,106110,4101.0,43481,1338.0
Comoros,0,2020-07-02,7,0.0,303,0.0,200,0.0
Congo (Brazzaville),0,2020-07-02,41,0.0,1382,0.0,486,0.0
Congo (Kinshasa),0,2020-07-02,176,1.0,7189,67.0,2317,532.0
Costa Rica,0,2020-07-02,18,1.0,4023,270.0,1589,73.0
Cote d'Ivoire,0,2020-07-02,68,0.0,9992,290.0,4660,279.0
Croatia,0,2020-07-02,110,2.0,2912,81.0,2155,0.0
Cuba,0,2020-07-02,86,0.0,2353,5.0,2221,3.0
Cyprus,0,2020-07-02,19,0.0,999,0.0,833,0.0
Czechia,0,2020-07-02,353,4.0,12178,132.0,7822,25.0
Denmark,0,2020-07-02,606,0.0,13015,21.0,11969,76.0
Diamond Princess,0,2020-07-02,13,0.0,712,0.0,651,0.0
Djibouti,0,2020-07-02,55,0.0,4715,11.0,4564,14.0
Dominica,0,2020-07-02,0,0.0,18,0.0,18,0.0
Dominican Republic,0,2020-07-02,765,11.0,34197,810.0,18141,237.0
Ecuador,0,2020-07-02,4639,63.0,59468,1211.0,28032,145.0
Egypt,0,2020-07-02,3120,86.0,71299,1485.0,19288,407.0
El Salvador,0,2020-07-02,191,9.0,7000,264.0,4115,151.0
Equatorial Guinea,0,2020-07-02,51,19.0,3071,1070.0,842,327.0
Eritrea,0,2020-07-02,0,0.0,215,12.0,56,0.0
Estonia,0,2020-07-02,69,0.0,1990,1.0,1842,6.0
Eswatini,0,2020-07-02,11,0.0,873,33.0,452,34.0
Ethiopia,0,2020-07-02,103,0.0,5846,0.0,2430,0.0
Fiji,0,2020-07-02,0,0.0,18,0.0,18,0.0
Finland,0,2020-07-02,328,0.0,7241,5.0,6700,0.0
France,0,2020-07-02,29878,14.0,203640,659.0,76927,253.0
Gabon,0,2020-07-02,42,0.0,5513,0.0,2508,0.0
Gambia,0,2020-07-02,2,0.0,55,6.0,27,0.0
Georgia,0,2020-07-02,15,0.0,939,8.0,817,23.0
Germany,0,2020-07-02,9006,11.0,196370,477.0,179800,700.0
Ghana,0,2020-07-02,117,0.0,18134,0.0,13550,0.0
Greece,0,2020-07-02,192,0.0,3458,26.0,1374,0.0
Grenada,0,2020-07-02,0,0.0,23,0.0,23,0.0
Guatemala,0,2020-07-02,843,26.0,20072,1061.0,3279,48.0
Guinea,0,2020-07-02,33,0.0,5450,46.0,4392,46.0
Guinea-Bissau,0,2020-07-02,24,0.0,1654,0.0,317,0.0
Guyana,0,2020-07-02,14,1.0,250,2.0,117,1.0
Haiti,0,2020-07-02,110,3.0,6101,61.0,1141,109.0
Holy See,0,2020-07-02,0,0.0,12,0.0,12,0.0
Honduras,0,2020-07-02,591,49.0,21120,858.0,2190,67.0
Hungary,0,2020-07-02,587,1.0,4166,9.0,2721,7.0
Iceland,0,2020-07-02,10,0.0,1830,5.0,1803,6.0
India,0,2020-07-02,18213,379.0,625544,20903.0,379892,20032.0
Indonesia,0,2020-07-02,2987,53.0,59394,1624.0,26667,1072.0
Iran,0,2020-07-02,11106,148.0,232863,2652.0,194098,2611.0
Iraq,0,2020-07-02,2160,110.0,53708,2184.0,27912,1645.0
Ireland,0,2020-07-02,1738,0.0,25489,12.0,23364,0.0
Israel,0,2020-07-02,324,2.0,27047,790.0,17547,95.0
Italy,0,2020-07-02,34818,30.0,240961,201.0,191083,366.0
Jamaica,0,2020-07-02,10,0.0,715,8.0,560,5.0
Japan,0,2020-07-02,977,1.0,19055,217.0,16615,52.0
Jordan,0,2020-07-02,9,0.0,1136,3.0,889,3.0
Kazakhstan,0,2020-07-02,188,0.0,42574,1509.0,14777,718.0
Kenya,0,2020-07-02,152,3.0,6941,268.0,2109,20.0
